atmid,deposit,withdraw,day
atm3500095,710,640,Wednesday
atm3500096,880,870,Wednesday
atm3500097,185,200,Wednesday
atm3500098,1425,1020,Wednesday
atm3500099,1620,965,Wednesday
atm35000100,345,0,Wednesday
atm35000101,845,520,Wednesday
atm35000102,1495,55,Wednesday
atm35000103,955,970,Wednesday
atm35000104,730,5,Wednesday
atm35000105,595,210,Wednesday
atm35000106,730,300,Wednesday
atm35000107,220,620,Wednesday
atm35000108,1490,1155,Wednesday
atm35000109,1130,510,Wednesday
atm35000110,1230,395,Wednesday
atm35000111,10,390,Wednesday
atm35000112,610,485,Wednesday
atm35000113,0,1060,Wednesday
atm35000114,280,965,Wednesday
atm35000115,930,110,Wednesday
atm35000116,705,15,Wednesday
atm35000117,0,1410,Wednesday
atm35000118,880,375,Wednesday
atm35000119,990,230,Wednesday
atm35000120,780,865,Wednesday
atm35000121,100,150,Wednesday
atm35000122,150,1205,Wednesday
atm35000123,475,10,Wednesday
atm35000124,4960,4760,Wednesday
atm35000125,920,1830,Wednesday
atm35000126,155,855,Wednesday
atm35000127,930,1375,Wednesday
atm35000128,0,30,Wednesday
atm35000129,460,755,Wednesday
atm35000130,930,660,Wednesday
atm35000131,520,1115,Wednesday
atm35000132,1185,480,Wednesday
atm35000133,60,315,Wednesday
atm35000134,805,840,Wednesday
atm35000135,410,745,Wednesday
atm35000136,0,470,Wednesday
atm35000137,160,1615,Wednesday
atm35000138,1180,480,Wednesday
atm35000139,895,720,Wednesday
atm35000140,415,820,Wednesday
atm35000141,175,505,Wednesday
atm35000142,5,485,Wednesday
atm35000143,1790,1605,Wednesday
atm35000144,0,20,Wednesday
atm35000145,695,980,Wednesday
atm35000146,0,1065,Wednesday
atm35000147,1335,255,Wednesday
atm35000148,100,1365,Wednesday
atm35000149,815,755,Wednesday
atm35000150,705,50,Wednesday
atm35000151,450,385,Wednesday
atm35000152,385,425,Wednesday
atm35000153,1145,1045,Wednesday
atm35000154,1385,960,Wednesday
atm35000155,350,65,Wednesday
atm35000156,150,540,Wednesday
atm35000157,1120,625,Wednesday
atm35000158,1090,0,Wednesday
atm35000159,430,460,Wednesday
atm35000160,780,115,Wednesday
atm35000161,665,1520,Wednesday
atm35000162,1360,1940,Wednesday
atm35000163,350,965,Wednesday
atm35000164,705,5,Wednesday
atm35000165,1050,705,Wednesday
atm35000166,1215,895,Wednesday
atm35000167,4705,6020,Wednesday
atm35000168,5535,5830,Wednesday
atm35000169,820,800,Wednesday
atm35000170,360,1535,Wednesday
atm35000171,430,660,Wednesday
atm35000172,555,435,Wednesday
atm35000173,1125,935,Wednesday
atm35000174,500,1070,Wednesday
atm35000175,310,1290,Wednesday
atm35000176,170,690,Wednesday
atm35000177,0,510,Wednesday
atm35000178,105,340,Wednesday
atm35000179,1030,400,Wednesday
atm35000180,1300,1125,Wednesday
atm35000181,750,1275,Wednesday
atm35000182,475,975,Wednesday
atm35000183,1840,1305,Wednesday
atm35000184,1080,480,Wednesday
atm35000185,530,0,Wednesday
atm35000186,1280,1020,Wednesday
atm35000187,255,880,Wednesday
atm35000188,320,1005,Wednesday
atm35000189,1595,870,Wednesday
atm35000190,120,1060,Wednesday
atm35000191,405,845,Wednesday
atm35000192,1150,1200,Wednesday
atm35000193,690,35,Wednesday
atm35000194,790,920,Wednesday
atm35000195,340,940,Wednesday
atm35000196,285,1105,Wednesday
atm35000197,120,730,Wednesday
atm35000198,930,300,Wednesday
atm35000199,370,470,Wednesday
atm35000200,515,395,Wednesday
atm35000201,150,855,Wednesday
atm35000202,1445,55,Wednesday
atm35000203,745,1190,Wednesday
atm35000204,120,220,Wednesday
atm35000205,840,675,Wednesday
atm35000206,4130,4310,Wednesday
atm35000207,120,0,Wednesday
atm35000208,560,405,Wednesday
atm35000209,405,395,Wednesday
atm35000210,635,1330,Wednesday
atm35000211,915,150,Wednesday
atm35000212,1310,10,Wednesday
atm35000213,915,765,Wednesday
atm35000214,0,100,Wednesday
atm35000215,1305,780,Wednesday
atm35000216,320,385,Wednesday
atm35000217,360,250,Wednesday
atm35000218,885,460,Wednesday
atm35000219,835,1525,Wednesday
atm35000220,100,815,Wednesday
atm35000221,825,100,Wednesday
atm35000222,825,420,Wednesday
atm35000223,1065,1105,Wednesday
atm35000224,335,835,Wednesday
atm35000225,1080,525,Wednesday
atm35000226,60,1120,Wednesday
atm35000227,4945,5775,Wednesday
atm35000228,880,215,Wednesday
atm35000229,620,910,Wednesday
atm35000265,475,55,Wednesday
atm35000266,810,255,Wednesday
atm35000267,230,450,Wednesday
atm35000268,390,1595,Wednesday
atm35000269,655,765,Wednesday
atm35000270,1155,920,Wednesday
atm35000271,100,120,Wednesday
atm35000272,6730,6120,Wednesday
atm35000273,340,390,Wednesday
atm35000274,5535,6120,Wednesday
atm35000275,5130,5295,Wednesday
atm35000276,345,270,Wednesday
atm35000277,475,575,Wednesday
atm35000278,20,10,Wednesday
atm35000279,90,150,Wednesday
atm35000280,475,135,Wednesday
atm35000281,125,1510,Wednesday
atm35000282,475,340,Wednesday
atm35000283,1330,580,Wednesday
atm35000284,610,610,Wednesday
atm35000285,305,250,Wednesday
atm35000286,925,440,Wednesday
atm35000287,0,980,Wednesday
atm35000288,1015,440,Wednesday
atm35000289,940,160,Wednesday
atm35000290,1280,535,Wednesday
atm35000291,1255,565,Wednesday
atm35000292,330,45,Wednesday
atm35000293,310,1590,Wednesday
atm35000294,1075,805,Wednesday
atm35000295,1085,1360,Wednesday
atm35000296,510,1160,Wednesday
atm35000297,510,255,Wednesday
atm35000298,0,395,Wednesday
atm35000299,995,700,Wednesday
atm35000300,80,995,Wednesday
atm35000301,625,530,Wednesday
atm35000302,450,420,Wednesday
atm35000303,515,1100,Wednesday
atm35000304,630,580,Wednesday
atm35000305,370,635,Wednesday
atm35000306,710,565,Wednesday
atm35000307,1060,490,Wednesday
atm35000308,495,130,Wednesday
atm35000309,1305,580,Wednesday
atm35000310,1035,360,Wednesday
atm35000311,505,970,Wednesday
atm35000312,760,355,Wednesday
atm35000313,1190,530,Wednesday
atm35000314,4735,5255,Wednesday
atm35000315,615,955,Wednesday
atm35000316,50,610,Wednesday
atm35000317,6025,5635,Wednesday
atm35000318,5,1140,Wednesday
atm35000319,605,725,Wednesday
atm35000320,0,560,Wednesday
atm35000321,625,675,Wednesday
atm35000322,545,980,Wednesday
atm35000323,1235,0,Wednesday
atm35000324,1145,1015,Wednesday
atm35000325,610,1020,Wednesday
atm35000326,940,770,Wednesday
atm35000327,1445,20,Wednesday
atm35000328,200,1320,Wednesday
atm35000329,1490,10,Wednesday
atm35000330,380,490,Wednesday
atm35000331,540,40,Wednesday
atm35000332,805,1020,Wednesday
atm35000333,205,590,Wednesday
atm35000334,845,210,Wednesday
atm35000335,200,295,Wednesday
atm35000336,520,1245,Wednesday
atm35000337,165,780,Wednesday
atm35000338,1035,870,Wednesday
atm35000339,5790,4935,Wednesday
atm35000340,740,410,Wednesday
atm35000341,380,1135,Wednesday
atm35000342,810,830,Wednesday
atm35000343,40,360,Wednesday
atm35000344,355,190,Wednesday
atm35000345,145,185,Wednesday
atm35000346,155,120,Wednesday
atm35000347,365,540,Wednesday
atm35000348,960,575,Wednesday
atm35000349,765,0,Wednesday
atm35000350,965,0,Wednesday
atm35000351,1095,580,Wednesday
atm35000352,655,1510,Wednesday
atm35000353,275,190,Wednesday
atm35000354,525,725,Wednesday
atm35000355,390,380,Wednesday
atm35000356,4765,8325,Wednesday
atm35000357,525,620,Wednesday
atm35000358,1190,205,Wednesday
atm0,0,0,Wednesday
atm350001,530,430,Wednesday
atm350002,410,825,Wednesday
atm350003,715,1020,Wednesday
atm350004,305,55,Wednesday
atm350005,960,100,Wednesday
atm350006,0,1315,Wednesday
atm350007,1055,345,Wednesday
atm350008,690,0,Wednesday
atm350009,155,695,Wednesday
atm3500010,4895,5865,Wednesday
atm3500011,200,735,Wednesday
atm3500012,60,1005,Wednesday
atm3500013,255,70,Wednesday
atm3500014,110,120,Wednesday
atm3500015,1260,845,Wednesday
atm3500016,775,980,Wednesday
atm3500017,100,130,Wednesday
atm3500018,425,950,Wednesday
atm3500019,610,1175,Wednesday
atm3500020,335,0,Wednesday
atm3500021,505,45,Wednesday
atm3500022,420,805,Wednesday
atm3500023,420,105,Wednesday
atm3500024,155,100,Wednesday
atm3500025,10,860,Wednesday
atm3500026,175,445,Wednesday
atm3500027,505,620,Wednesday
atm3500028,1095,1475,Wednesday
atm3500029,490,600,Wednesday
atm3500030,1395,180,Wednesday
atm3500031,785,815,Wednesday
atm3500032,515,0,Wednesday
atm3500033,455,500,Wednesday
atm3500034,125,635,Wednesday
atm3500035,410,0,Wednesday
atm3500062,220,1650,Wednesday
atm3500063,1070,0,Wednesday
atm3500064,1195,820,Wednesday
atm3500065,625,625,Wednesday
atm35000230,1350,50,Wednesday
atm35000231,250,310,Wednesday
atm35000232,600,1145,Wednesday
atm35000233,755,175,Wednesday
atm35000234,630,1310,Wednesday
atm35000235,20,125,Wednesday
atm35000236,20,510,Wednesday
atm35000237,115,60,Wednesday
atm35000238,360,375,Wednesday
atm35000239,625,1055,Wednesday
atm35000240,210,55,Wednesday
atm35000241,755,10,Wednesday
atm35000242,445,435,Wednesday
atm35000243,1000,1430,Wednesday
atm35000244,0,520,Wednesday
atm35000245,380,1225,Wednesday
atm35000246,280,220,Wednesday
atm35000247,215,805,Wednesday
atm35000248,205,1300,Wednesday
atm35000249,935,0,Wednesday
atm35000250,845,485,Wednesday
atm35000251,280,175,Wednesday
atm35000252,350,450,Wednesday
atm35000253,355,500,Wednesday
atm35000254,965,585,Wednesday
atm35000255,910,580,Wednesday
atm35000256,675,420,Wednesday
atm35000257,380,845,Wednesday
atm35000258,1195,120,Wednesday
atm35000259,1060,1015,Wednesday
atm35000260,245,1285,Wednesday
atm35000261,385,560,Wednesday
atm35000262,960,110,Wednesday
atm35000263,1470,365,Wednesday
atm35000264,360,50,Wednesday
atm3500036,1135,750,Wednesday
atm3500037,830,1320,Wednesday
atm3500038,900,660,Wednesday
atm3500039,800,665,Wednesday
atm3500040,110,95,Wednesday
atm3500041,1145,935,Wednesday
atm3500042,900,250,Wednesday
atm3500043,0,200,Wednesday
atm3500044,600,965,Wednesday
atm3500045,835,820,Wednesday
atm3500046,785,400,Wednesday
atm3500047,545,1120,Wednesday
atm3500048,420,240,Wednesday
atm3500049,1025,0,Wednesday
atm3500050,1040,450,Wednesday
atm3500051,610,1260,Wednesday
atm3500052,340,405,Wednesday
atm3500053,150,1480,Wednesday
atm3500054,210,790,Wednesday
atm3500055,1515,825,Wednesday
atm3500056,5330,6005,Wednesday
atm3500057,950,855,Wednesday
atm3500058,905,1410,Wednesday
atm3500059,440,1400,Wednesday
atm3500060,115,490,Wednesday
atm3500061,750,705,Wednesday
atm3500066,530,205,Wednesday
atm3500067,930,25,Wednesday
atm3500068,1580,0,Wednesday
atm3500069,415,795,Wednesday
atm3500070,310,0,Wednesday
atm3500071,1000,5,Wednesday
atm3500072,1170,215,Wednesday
atm3500073,0,635,Wednesday
atm3500074,1050,290,Wednesday
atm3500075,480,670,Wednesday
atm3500076,5440,6100,Wednesday
atm3500077,935,185,Wednesday
atm3500078,1015,360,Wednesday
atm3500079,710,925,Wednesday
atm3500080,435,1025,Wednesday
atm3500081,20,0,Wednesday
atm3500082,530,1110,Wednesday
atm3500083,5705,6295,Wednesday
atm3500084,270,255,Wednesday
atm3500085,635,205,Wednesday
atm3500086,670,1680,Wednesday
atm3500087,5360,5360,Wednesday
atm3500088,1115,555,Wednesday
atm3500089,945,500,Wednesday
atm3500090,530,5,Wednesday
atm3500091,970,150,Wednesday
atm3500092,455,30,Wednesday
atm3500093,25,910,Wednesday
atm3500094,0,115,Wednesday
atm3500095,520,705,Wednesday
atm3500096,345,790,Wednesday
atm3500097,570,235,Wednesday
atm3500098,40,390,Wednesday
atm3500099,285,910,Wednesday
atm35000100,10,970,Wednesday
atm35000101,370,385,Wednesday
atm35000102,1045,5,Wednesday
atm35000103,130,1585,Wednesday
atm35000104,1085,535,Wednesday
atm35000105,805,200,Wednesday
atm35000106,50,110,Wednesday
atm35000107,510,1485,Wednesday
atm35000108,1135,105,Wednesday
atm35000109,970,990,Wednesday
atm35000110,920,905,Wednesday
atm35000111,1260,935,Wednesday
atm35000112,115,540,Wednesday
atm35000113,475,925,Wednesday
atm35000114,320,50,Wednesday
atm35000115,555,630,Wednesday
atm35000116,590,350,Wednesday
atm35000117,560,160,Wednesday
atm35000118,830,835,Wednesday
atm35000119,740,1065,Wednesday
atm35000120,1210,465,Wednesday
atm35000121,535,1050,Wednesday
atm35000122,820,430,Wednesday
atm35000123,795,585,Wednesday
atm35000124,7250,5485,Wednesday
atm35000125,650,0,Wednesday
atm35000126,540,310,Wednesday
atm35000127,1400,0,Wednesday
atm35000128,50,1310,Wednesday
atm35000129,390,860,Wednesday
atm35000130,880,1065,Wednesday
atm35000131,20,570,Wednesday
atm35000132,100,715,Wednesday
atm35000133,410,150,Wednesday
atm35000134,1300,1195,Wednesday
atm35000135,795,550,Wednesday
atm35000136,1300,55,Wednesday
atm35000137,1340,330,Wednesday
atm35000138,100,1145,Wednesday
atm35000139,775,810,Wednesday
atm35000140,475,140,Wednesday
atm35000141,310,665,Wednesday
atm35000142,250,50,Wednesday
atm35000143,35,485,Wednesday
atm35000144,1455,820,Wednesday
atm35000145,1060,1515,Wednesday
atm35000146,455,80,Wednesday
atm35000147,265,130,Wednesday
atm35000148,1125,330,Wednesday
atm35000149,1160,715,Wednesday
atm35000150,1520,745,Wednesday
atm35000151,30,250,Wednesday
atm35000152,425,680,Wednesday
atm35000153,1520,1125,Wednesday
atm35000154,500,1040,Wednesday
atm35000155,0,420,Wednesday
atm35000156,5,750,Wednesday
atm35000157,245,145,Wednesday
atm35000158,945,205,Wednesday
atm35000159,710,635,Wednesday
atm35000160,500,1035,Wednesday
atm35000161,1320,0,Wednesday
atm35000162,125,410,Wednesday
atm35000163,840,790,Wednesday
atm35000164,490,890,Wednesday
atm35000165,505,325,Wednesday
atm35000166,1450,325,Wednesday
atm35000167,5460,5375,Wednesday
atm35000168,6315,5050,Wednesday
atm35000169,475,1245,Wednesday
atm35000170,660,355,Wednesday
atm35000171,925,0,Wednesday
atm35000172,1010,240,Wednesday
atm35000173,5,375,Wednesday
atm35000174,670,455,Wednesday
atm35000175,1215,20,Wednesday
atm35000176,5,335,Wednesday
atm35000177,695,1695,Wednesday
atm35000178,1160,725,Wednesday
atm35000179,1140,560,Wednesday
atm35000180,250,80,Wednesday
atm35000181,1235,550,Wednesday
atm35000182,1125,1160,Wednesday
atm35000183,610,505,Wednesday
atm35000184,400,615,Wednesday
atm35000185,815,805,Wednesday
atm35000186,750,925,Wednesday
atm35000187,10,105,Wednesday
atm35000188,440,1750,Wednesday
atm35000189,745,600,Wednesday
atm35000190,1165,125,Wednesday
atm35000191,500,355,Wednesday
atm35000192,460,1215,Wednesday
atm35000193,615,515,Wednesday
atm35000194,450,10,Wednesday
atm35000195,610,780,Wednesday
atm35000196,995,1510,Wednesday
atm35000197,1180,850,Wednesday
atm35000198,775,230,Wednesday
atm35000199,365,0,Wednesday
atm35000200,1420,1285,Wednesday
atm35000201,130,385,Wednesday
atm35000202,670,850,Wednesday
atm35000203,680,1730,Wednesday
atm35000204,885,560,Wednesday
atm35000205,480,1075,Wednesday
atm35000206,5265,5665,Wednesday
atm35000207,570,450,Wednesday
atm35000208,875,1120,Wednesday
atm35000209,5,390,Wednesday
atm35000210,1010,915,Wednesday
atm35000211,10,100,Wednesday
atm35000212,180,1460,Wednesday
atm35000213,410,1005,Wednesday
atm35000214,920,270,Wednesday
atm35000215,0,0,Wednesday
atm35000216,1590,675,Wednesday
atm35000217,1550,1000,Wednesday
atm35000218,1145,570,Wednesday
atm35000219,1165,290,Wednesday
atm35000220,210,260,Wednesday
atm35000221,0,345,Wednesday
atm35000222,1810,705,Wednesday
atm35000223,55,1195,Wednesday
atm35000224,720,110,Wednesday
atm35000225,735,545,Wednesday
atm35000226,1090,615,Wednesday
atm35000227,5075,4970,Wednesday
atm35000228,250,790,Wednesday
atm35000229,465,425,Wednesday
atm35000265,785,1180,Wednesday
atm35000266,685,560,Wednesday
atm35000267,220,205,Wednesday
atm35000268,1130,1690,Wednesday
atm35000269,750,1155,Wednesday
atm35000270,715,975,Wednesday
atm35000271,235,80,Wednesday
atm35000272,5830,5625,Wednesday
atm35000273,1510,685,Wednesday
atm35000274,6915,5605,Wednesday
atm35000275,5935,4950,Wednesday
atm35000276,840,955,Wednesday
atm35000277,640,375,Wednesday
atm35000278,1130,725,Wednesday
atm35000279,1225,390,Wednesday
atm35000280,500,475,Wednesday
atm35000281,545,235,Wednesday
atm35000282,165,300,Wednesday
atm35000283,250,735,Wednesday
atm35000284,20,495,Wednesday
atm35000285,1035,305,Wednesday
atm35000286,1380,360,Wednesday
atm35000287,150,730,Wednesday
atm35000288,560,0,Wednesday
atm35000289,0,1195,Wednesday
atm35000290,885,725,Wednesday
atm35000291,980,425,Wednesday
atm35000292,415,350,Wednesday
atm35000293,760,400,Wednesday
atm35000294,590,830,Wednesday
atm35000295,240,20,Wednesday
atm35000296,705,1105,Wednesday
atm35000297,1785,1110,Wednesday
atm35000298,100,425,Wednesday
atm35000299,265,0,Wednesday
atm35000300,65,770,Wednesday
atm35000301,230,780,Wednesday
atm35000302,225,100,Wednesday
atm35000303,1150,970,Wednesday
atm35000304,690,970,Wednesday
atm35000305,710,880,Wednesday
atm35000306,1095,1175,Wednesday
atm35000307,0,315,Wednesday
atm35000308,435,910,Wednesday
atm35000309,0,950,Wednesday
atm35000310,820,435,Wednesday
atm35000311,690,205,Wednesday
atm35000312,980,360,Wednesday
atm35000313,680,780,Wednesday
atm35000314,4130,5630,Wednesday
atm35000315,470,245,Wednesday
atm35000316,430,495,Wednesday
atm35000317,4740,5800,Wednesday
atm35000318,1260,0,Wednesday
atm35000319,840,0,Wednesday
atm35000320,340,1090,Wednesday
atm35000321,250,890,Wednesday
atm35000322,270,260,Wednesday
atm35000323,0,620,Wednesday
atm35000324,110,430,Wednesday
atm35000325,1375,530,Wednesday
atm35000326,810,910,Wednesday
atm35000327,760,105,Wednesday
atm35000328,450,135,Wednesday
atm35000329,0,1305,Wednesday
atm35000330,0,0,Wednesday
atm35000331,890,125,Wednesday
atm35000332,340,1375,Wednesday
atm35000333,425,1095,Wednesday
atm35000334,300,1295,Wednesday
atm35000335,825,210,Wednesday
atm35000336,1015,325,Wednesday
atm35000337,260,135,Wednesday
atm35000338,170,0,Wednesday
atm35000339,3975,4505,Wednesday
atm35000340,1195,705,Wednesday
atm35000341,965,1100,Wednesday
atm35000342,170,1485,Wednesday
atm35000343,1635,265,Wednesday
atm35000344,380,835,Wednesday
atm35000345,1050,5,Wednesday
atm35000346,305,235,Wednesday
atm35000347,355,950,Wednesday
atm35000348,1060,290,Wednesday
atm35000349,410,1080,Wednesday
atm35000350,105,440,Wednesday
atm35000351,520,1400,Wednesday
atm35000352,1185,970,Wednesday
atm35000353,325,420,Wednesday
atm35000354,315,380,Wednesday
atm35000355,960,50,Wednesday
atm35000356,3635,7120,Wednesday
atm35000357,1340,200,Wednesday
atm35000358,1125,390,Wednesday
atm0,0,0,Wednesday
atm350001,3085,6225,Wednesday
atm350002,5335,3595,Wednesday
atm350003,3205,4495,Wednesday
atm350004,4390,5585,Wednesday
atm350005,2820,3120,Wednesday
atm350006,3070,5920,Wednesday
atm350007,3780,5475,Wednesday
atm350008,3500,4350,Wednesday
atm350009,6090,5135,Wednesday
atm3500010,3945,5450,Wednesday
atm3500011,3735,5075,Wednesday
atm3500012,5250,5925,Wednesday
atm3500013,3865,3830,Wednesday
atm3500014,6890,6375,Wednesday
atm3500015,6085,5320,Wednesday
atm3500016,2135,5915,Wednesday
atm3500017,3760,5425,Wednesday
atm3500018,3610,5145,Wednesday
atm3500019,4910,5020,Wednesday
atm3500020,5170,5380,Wednesday
atm3500021,4525,5060,Wednesday
atm3500022,3745,6480,Wednesday
atm3500023,7050,6185,Wednesday
atm3500024,6110,6170,Wednesday
atm3500025,5685,2795,Wednesday
atm3500026,4375,5360,Wednesday
atm3500027,2535,6510,Wednesday
atm3500028,3635,3450,Wednesday
atm3500029,6200,5105,Wednesday
atm3500030,3300,4240,Wednesday
atm3500031,3725,2950,Wednesday
atm3500032,3285,3895,Wednesday
atm3500033,4665,6605,Wednesday
atm3500034,3520,6505,Wednesday
atm3500035,2235,5435,Wednesday
atm3500062,4175,5625,Wednesday
atm3500063,1810,4835,Wednesday
atm3500064,5215,5630,Wednesday
atm3500065,4425,2895,Wednesday
atm35000230,5130,2590,Wednesday
atm35000231,3490,3570,Wednesday
atm35000232,2235,5490,Wednesday
atm35000233,2640,5560,Wednesday
atm35000234,5375,5260,Wednesday
atm35000235,6260,4630,Wednesday
atm35000236,5250,3195,Wednesday
atm35000237,4400,6015,Wednesday
atm35000238,2945,6290,Wednesday
atm35000239,4175,5570,Wednesday
atm35000240,5515,6520,Wednesday
atm35000241,5375,4555,Wednesday
atm35000242,2605,4240,Wednesday
atm35000243,2795,5955,Wednesday
atm35000244,5750,6620,Wednesday
atm35000245,5350,4275,Wednesday
atm35000246,5760,5100,Wednesday
atm35000247,3115,3140,Wednesday
atm35000248,2590,3605,Wednesday
atm35000249,2685,2750,Wednesday
atm35000250,4460,4885,Wednesday
atm35000251,5880,6875,Wednesday
atm35000252,4735,4560,Wednesday
atm35000253,2925,6360,Wednesday
atm35000254,6105,4445,Wednesday
atm35000255,3885,6435,Wednesday
atm35000256,2470,5855,Wednesday
atm35000257,4755,4495,Wednesday
atm35000258,4520,4735,Wednesday
atm35000259,6955,4745,Wednesday
atm35000260,6100,4520,Wednesday
atm35000261,4050,2890,Wednesday
atm35000262,3920,3835,Wednesday
atm35000263,3670,4320,Wednesday
atm35000264,6030,3645,Wednesday
atm3500036,3110,3575,Wednesday
atm3500037,4895,5415,Wednesday
